"data","series","period","type","description","value_type","time","date","value"
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1967.25,1967-04-01,1400
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1967.5,1967-07-01,1400
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1967.75,1967-10-01,1400
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1968,1968-01-01,1200
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1968.25,1968-04-01,1400
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1968.5,1968-07-01,1200
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1968.75,1968-10-01,1800
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1969,1969-01-01,2000
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1969.25,1969-04-01,2600
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1969.5,1969-07-01,2800
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1969.75,1969-10-01,2800
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1970,1970-01-01,3000
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1970.25,1970-04-01,3200
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1970.5,1970-07-01,3600
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1970.75,1970-10-01,4000
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1971,1971-01-01,5600
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1971.25,1971-04-01,6400
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1971.5,1971-07-01,7000
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1971.75,1971-10-01,7200
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1972,1972-01-01,7200
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1972.25,1972-04-01,7800
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1972.5,1972-07-01,9000
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1972.75,1972-10-01,10800
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1973,1973-01-01,12000
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1973.25,1973-04-01,12800
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1973.5,1973-07-01,13800
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1973.75,1973-10-01,14200
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1974,1974-01-01,12800
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1974.25,1974-04-01,13600
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1974.5,1974-07-01,12000
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","x",1974.75,1974-10-01,10600
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","xx",1975,1975-01-01,10400
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","xx",1975.25,1975-04-01,8400
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","xx",1975.5,1975-07-01,8400
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","xx",1975.75,1975-10-01,8600
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","xx",1976,1976-01-01,8200
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","xx",1976.25,1976-04-01,8600
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","xx",1976.5,1976-07-01,8600
"M3","N1377","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SERVICES EMPLOYMENT APPLY","xx",1976.75,1976-10-01,7800
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1964,1964-01-01,1000
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1964.25,1964-04-01,1000
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1964.5,1964-07-01,980
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1964.75,1964-10-01,1020
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1965,1965-01-01,1080
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1965.25,1965-04-01,1120
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1965.5,1965-07-01,1160
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1965.75,1965-10-01,1180
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1966,1966-01-01,1180
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1966.25,1966-04-01,1180
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1966.5,1966-07-01,1200
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1966.75,1966-10-01,1260
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1967,1967-01-01,1340
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1967.25,1967-04-01,1480
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1967.5,1967-07-01,1580
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1967.75,1967-10-01,1740
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1968,1968-01-01,1860
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1968.25,1968-04-01,2000
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1968.5,1968-07-01,2080
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1968.75,1968-10-01,2060
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1969,1969-01-01,2000
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1969.25,1969-04-01,1980
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1969.5,1969-07-01,2000
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1969.75,1969-10-01,1940
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1970,1970-01-01,2080
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1970.25,1970-04-01,2300
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1970.5,1970-07-01,2440
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1970.75,1970-10-01,2660
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1971,1971-01-01,2900
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1971.25,1971-04-01,3040
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1971.5,1971-07-01,3220
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1971.75,1971-10-01,3460
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1972,1972-01-01,3600
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1972.25,1972-04-01,3800
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1972.5,1972-07-01,4000
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1972.75,1972-10-01,4040
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1973,1973-01-01,4000
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1973.25,1973-04-01,4160
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1973.5,1973-07-01,4460
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1973.75,1973-10-01,4620
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1974,1974-01-01,4780
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1974.25,1974-04-01,4960
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1974.5,1974-07-01,5460
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","x",1974.75,1974-10-01,6460
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","xx",1975,1975-01-01,7340
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","xx",1975.25,1975-04-01,8280
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","xx",1975.5,1975-07-01,9240
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","xx",1975.75,1975-10-01,9500
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","xx",1976,1976-01-01,9680
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","xx",1976.25,1976-04-01,10380
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","xx",1976.5,1976-07-01,10600
"M3","N1378","QUARTERLY","DEMOGRAPHIC","COMMERCIAL AND SEVICES EMPLOYMENT SUPPLY","xx",1976.75,1976-10-01,10380
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1961,1961-01-01,5133
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1961.25,1961-04-01,5155
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1961.5,1961-07-01,5174
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1961.75,1961-10-01,5201
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1962,1962-01-01,5221
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1962.25,1962-04-01,5205
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1962.5,1962-07-01,5235
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1962.75,1962-10-01,5255
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1963,1963-01-01,5272
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1963.25,1963-04-01,5299
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1963.5,1963-07-01,5318
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1963.75,1963-10-01,5340
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1964,1964-01-01,5385
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1964.25,1964-04-01,5430
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1964.5,1964-07-01,5454
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1964.75,1964-10-01,5493
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1965,1965-01-01,5536
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1965.25,1965-04-01,5565
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1965.5,1965-07-01,5586
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1965.75,1965-10-01,5594
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1966,1966-01-01,5576
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1966.25,1966-04-01,5544
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1966.5,1966-07-01,5530
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1966.75,1966-10-01,5536
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1967,1967-01-01,5544
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1967.25,1967-04-01,5564
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1967.5,1967-07-01,5596
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1967.75,1967-10-01,5596
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1968,1968-01-01,5599
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1968.25,1968-04-01,5591
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1968.5,1968-07-01,5566
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1968.75,1968-10-01,5532
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1969,1969-01-01,5498
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1969.25,1969-04-01,5484
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1969.5,1969-07-01,5442
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1969.75,1969-10-01,5447
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1970,1970-01-01,5490
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1970.25,1970-04-01,5544
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1970.5,1970-07-01,5583
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1970.75,1970-10-01,5628
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1971,1971-01-01,5679
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1971.25,1971-04-01,5691
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1971.5,1971-07-01,5707
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1971.75,1971-10-01,5724
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1972,1972-01-01,5726
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1972.25,1972-04-01,5745
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1972.5,1972-07-01,5767
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1972.75,1972-10-01,5789
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1973,1973-01-01,5785
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1973.25,1973-04-01,5785
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1973.5,1973-07-01,5806
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1973.75,1973-10-01,5827
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1974,1974-01-01,5856
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1974.25,1974-04-01,5896
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1974.5,1974-07-01,5914
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","x",1974.75,1974-10-01,5938
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","xx",1975,1975-01-01,5971
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","xx",1975.25,1975-04-01,5976
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","xx",1975.5,1975-07-01,5973
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","xx",1975.75,1975-10-01,5961
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","xx",1976,1976-01-01,5902
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","xx",1976.25,1976-04-01,5848
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","xx",1976.5,1976-07-01,5794
"M3","N1379","QUARTERLY","DEMOGRAPHIC","NUMBER OF WAGE-EARNERS IN INDUSTRY OUT BTP","xx",1976.75,1976-10-01,5745
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1963.25,1963-04-01,780
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1963.5,1963-07-01,720
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1963.75,1963-10-01,750
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1964,1964-01-01,780
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1964.25,1964-04-01,810
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1964.5,1964-07-01,810
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1964.75,1964-10-01,930
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1965,1965-01-01,1110
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1965.25,1965-04-01,1290
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1965.5,1965-07-01,1380
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1965.75,1965-10-01,1440
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1966,1966-01-01,1470
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1966.25,1966-04-01,1470
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1966.5,1966-07-01,1770
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1966.75,1966-10-01,1620
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1967,1967-01-01,1800
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1967.25,1967-04-01,2070
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1967.5,1967-07-01,2370
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1967.75,1967-10-01,2610
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1968,1968-01-01,2730
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1968.25,1968-04-01,3150
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1968.5,1968-07-01,3480
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1968.75,1968-10-01,3450
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1969,1969-01-01,2970
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1969.25,1969-04-01,2700
"M3","N1380","QUARTERLY","DEMOGRAPHIC","WORK DEMANDS AT THE ENDS OF THE MONTHS CORRECTED ADRIFT","x",1969.5,1969-07-01,2550
