"data","series","period","type","description","value_type","time","date","value"
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1976,1976-01-01,6800
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1977,1977-01-01,7200
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1978,1978-01-01,7300
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1979,1979-01-01,7300
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1980,1980-01-01,7550
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1981,1981-01-01,7700
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1982,1982-01-01,7700
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1983,1983-01-01,8000
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1984,1984-01-01,8100
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1985,1985-01-01,8050
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1986,1986-01-01,8100
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1987,1987-01-01,8200
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","x",1988,1988-01-01,8250
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","xx",1989,1989-01-01,8250
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","xx",1990,1990-01-01,8500
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","xx",1991,1991-01-01,8700
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","xx",1992,1992-01-01,8850
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","xx",1993,1993-01-01,9050
"M3","N0472","YEARLY","DEMOGRAPHIC","Non-poor Families with female householders as percent of all non-poor families)","xx",1994,1994-01-01,8800
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1971,1971-01-01,4948
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1972,1972-01-01,5694
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1973,1973-01-01,6182
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1974,1974-01-01,6602
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1975,1975-01-01,6999
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1976,1976-01-01,7386
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1977,1977-01-01,7736
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1978,1978-01-01,7908
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1979,1979-01-01,8032
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1980,1980-01-01,8073
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1981,1981-01-01,8135
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1982,1982-01-01,8172
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1983,1983-01-01,8196
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1984,1984-01-01,8216
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1985,1985-01-01,8230
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1986,1986-01-01,8244
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1987,1987-01-01,8249
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1988,1988-01-01,8255
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1989,1989-01-01,8264
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1990,1990-01-01,8268
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1991,1991-01-01,8269
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1992,1992-01-01,8278
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1993,1993-01-01,8287
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1994,1994-01-01,8284
"M3","N0473","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1995,1995-01-01,8273
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1971,1971-01-01,4488
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1972,1972-01-01,5192
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1973,1973-01-01,5634
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1974,1974-01-01,6009
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1975,1975-01-01,6370
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1976,1976-01-01,6740
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1977,1977-01-01,7078
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1978,1978-01-01,7245
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1979,1979-01-01,7367
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1980,1980-01-01,7409
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1981,1981-01-01,7472
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1982,1982-01-01,7513
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1983,1983-01-01,7542
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1984,1984-01-01,7568
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1985,1985-01-01,7590
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1986,1986-01-01,7612
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1987,1987-01-01,7628
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1988,1988-01-01,7645
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","x",1989,1989-01-01,7666
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1990,1990-01-01,7681
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1991,1991-01-01,7697
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1992,1992-01-01,7718
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1993,1993-01-01,7740
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1994,1994-01-01,7750
"M3","N0474","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Vietnam era)","xx",1995,1995-01-01,7753
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1971,1971-01-01,5485
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1972,1972-01-01,5520
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1973,1973-01-01,5555
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1974,1974-01-01,5581
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1975,1975-01-01,5592
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1976,1976-01-01,5578
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1977,1977-01-01,5547
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1978,1978-01-01,5514
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1979,1979-01-01,5476
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1980,1980-01-01,5454
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1981,1981-01-01,5425
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1982,1982-01-01,5390
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1983,1983-01-01,5352
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1984,1984-01-01,5310
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1985,1985-01-01,5264
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1986,1986-01-01,5214
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1987,1987-01-01,5159
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1988,1988-01-01,5100
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1989,1989-01-01,5036
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1990,1990-01-01,4969
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1991,1991-01-01,4867
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1992,1992-01-01,4782
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1993,1993-01-01,4692
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1994,1994-01-01,4597
"M3","N0475","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1995,1995-01-01,4499
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1971,1971-01-01,4225
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1972,1972-01-01,4275
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1973,1973-01-01,4324
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1974,1974-01-01,4365
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1975,1975-01-01,4392
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1976,1976-01-01,4395
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1977,1977-01-01,4385
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1978,1978-01-01,4371
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1979,1979-01-01,4352
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1980,1980-01-01,4340
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1981,1981-01-01,4330
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1982,1982-01-01,4315
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1983,1983-01-01,4298
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1984,1984-01-01,4277
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1985,1985-01-01,4254
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1986,1986-01-01,4226
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1987,1987-01-01,4196
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1988,1988-01-01,4162
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","x",1989,1989-01-01,4125
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1990,1990-01-01,4084
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1991,1991-01-01,4016
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1992,1992-01-01,3958
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1993,1993-01-01,3897
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1994,1994-01-01,3832
"M3","N0476","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Korean conflict)","xx",1995,1995-01-01,3764
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1971,1971-01-01,3791
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1972,1972-01-01,3766
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1973,1973-01-01,3741
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1974,1974-01-01,3716
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1975,1975-01-01,3692
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1976,1976-01-01,3667
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1977,1977-01-01,3635
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1978,1978-01-01,3609
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1979,1979-01-01,3582
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1980,1980-01-01,3568
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1981,1981-01-01,3416
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1982,1982-01-01,3390
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1983,1983-01-01,3364
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1984,1984-01-01,3338
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1985,1985-01-01,3312
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1986,1986-01-01,3284
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1987,1987-01-01,3254
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1988,1988-01-01,3225
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","x",1989,1989-01-01,3194
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","xx",1990,1990-01-01,3162
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","xx",1991,1991-01-01,3124
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","xx",1992,1992-01-01,3092
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","xx",1993,1993-01-01,3059
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","xx",1994,1994-01-01,3025
"M3","N0477","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (Other)","xx",1995,1995-01-01,2988
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1971,1971-01-01,6881
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1972,1972-01-01,6989
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1973,1973-01-01,7031
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1974,1974-01-01,7055
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1975,1975-01-01,7070
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1976,1976-01-01,7101
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1977,1977-01-01,7132
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1978,1978-01-01,7137
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1979,1979-01-01,7151
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1980,1980-01-01,7160
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1981,1981-01-01,7130
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1982,1982-01-01,7108
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1983,1983-01-01,7079
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1984,1984-01-01,7052
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1985,1985-01-01,7019
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1986,1986-01-01,6987
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1987,1987-01-01,6951
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1988,1988-01-01,6913
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","x",1989,1989-01-01,6874
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","xx",1990,1990-01-01,6830
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","xx",1991,1991-01-01,6788
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","xx",1992,1992-01-01,6745
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","xx",1993,1993-01-01,6697
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","xx",1994,1994-01-01,6626
"M3","N0478","YEARLY","DEMOGRAPHIC","Estimated number of veterans in civil life (All veterans)","xx",1995,1995-01-01,6550
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1971,1971-01-01,4821
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1972,1972-01-01,4840
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1973,1973-01-01,4855
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1974,1974-01-01,4886
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1975,1975-01-01,4930
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1976,1976-01-01,5009
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1977,1977-01-01,5152
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1978,1978-01-01,5285
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1979,1979-01-01,5440
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1980,1980-01-01,5557
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1981,1981-01-01,5016
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1982,1982-01-01,5078
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1983,1983-01-01,5128
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1984,1984-01-01,5183
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1985,1985-01-01,5237
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1986,1986-01-01,5296
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1987,1987-01-01,5347
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1988,1988-01-01,5407
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","x",1989,1989-01-01,5472
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","xx",1990,1990-01-01,5492
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","xx",1991,1991-01-01,5702
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","xx",1992,1992-01-01,5799
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","xx",1993,1993-01-01,5901
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","xx",1994,1994-01-01,5958
"M3","N0479","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (All veterans)","xx",1995,1995-01-01,6022
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1971,1971-01-01,2804
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1972,1972-01-01,3066
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1973,1973-01-01,3320
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1974,1974-01-01,3636
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1975,1975-01-01,4008
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1976,1976-01-01,4314
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1977,1977-01-01,4706
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1978,1978-01-01,4900
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1979,1979-01-01,5022
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1980,1980-01-01,5066
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1981,1981-01-01,5074
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1982,1982-01-01,5058
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1983,1983-01-01,5026
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1984,1984-01-01,4992
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1985,1985-01-01,4952
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1986,1986-01-01,4910
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1987,1987-01-01,4852
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1988,1988-01-01,4802
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1989,1989-01-01,4754
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","xx",1990,1990-01-01,4538
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","xx",1991,1991-01-01,4546
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","xx",1992,1992-01-01,4566
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","xx",1993,1993-01-01,4596
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","xx",1994,1994-01-01,4634
"M3","N0480","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","xx",1995,1995-01-01,4670
"M3","N0481","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1971,1971-01-01,2580
"M3","N0481","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1972,1972-01-01,2836
"M3","N0481","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1973,1973-01-01,3082
"M3","N0481","YEARLY","DEMOGRAPHIC","Estimated number of female veterans in civil life (Vietnam era)","x",1974,1974-01-01,3392
